2026-02-14 11:31:31,447 | INFO | [Forward][gaussian] epoch=7999/11999 total=2.308e-04 pde=1.211e-04 bc=1.096e-05 best=1.113e-04 lr=1.00e-03
2026-02-14 11:31:32,796 | INFO | [Forward][gaussian] epoch=8099/11999 total=9.632e-04 pde=2.317e-04 bc=7.316e-05 best=1.085e-04 lr=1.00e-03
2026-02-14 11:31:34,136 | INFO | [Forward][gaussian] epoch=8199/11999 total=1.923e-04 pde=1.034e-04 bc=8.884e-06 best=1.072e-04 lr=1.00e-03
2026-02-14 11:31:35,472 | INFO | [Forward][gaussian] epoch=8299/11999 total=1.353e-04 pde=9.778e-05 bc=3.754e-06 best=1.072e-04 lr=1.00e-03
2026-02-14 11:31:36,779 | INFO | [Forward][gaussian] epoch=8399/11999 total=2.032e-04 pde=1.089e-04 bc=9.427e-06 best=1.072e-04 lr=1.00e-03
2026-02-14 11:31:38,081 | INFO | [Forward][gaussian] checkpoint saved at epoch=8499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:38,081 | INFO | [Forward][gaussian] epoch=8499/11999 total=1.360e-04 pde=9.563e-05 bc=4.037e-06 best=9.600e-05 lr=1.00e-03
2026-02-14 11:31:39,528 | INFO | [Forward][gaussian] epoch=8599/11999 total=8.442e-04 pde=1.805e-04 bc=6.637e-05 best=9.600e-05 lr=1.00e-03
2026-02-14 11:31:40,978 | INFO | [Forward][gaussian] epoch=8699/11999 total=1.546e-04 pde=9.735e-05 bc=5.720e-06 best=9.600e-05 lr=1.00e-03
2026-02-14 11:31:42,494 | INFO | [Forward][gaussian] epoch=8799/11999 total=3.721e-04 pde=1.196e-04 bc=2.525e-05 best=9.600e-05 lr=1.00e-03
2026-02-14 11:31:43,809 | INFO | [Forward][gaussian] epoch=8899/11999 total=1.358e-04 pde=8.966e-05 bc=4.613e-06 best=9.183e-05 lr=1.00e-03
2026-02-14 11:31:45,163 | INFO | [Forward][gaussian] checkpoint saved at epoch=8999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:45,163 | INFO | [Forward][gaussian] epoch=8999/11999 total=1.347e-04 pde=8.849e-05 bc=4.625e-06 best=8.618e-05 lr=1.00e-03
2026-02-14 11:31:46,472 | INFO | [Forward][gaussian] epoch=9099/11999 total=8.408e-05 pde=7.999e-05 bc=4.087e-07 best=8.408e-05 lr=1.00e-03
2026-02-14 11:31:47,787 | INFO | [Forward][gaussian] epoch=9199/11999 total=1.295e-04 pde=8.386e-05 bc=4.560e-06 best=8.222e-05 lr=1.00e-03
2026-02-14 11:31:49,129 | INFO | [Forward][gaussian] epoch=9299/11999 total=1.173e-04 pde=8.197e-05 bc=3.535e-06 best=8.222e-05 lr=1.00e-03
2026-02-14 11:31:50,469 | INFO | [Forward][gaussian] epoch=9399/11999 total=8.841e-05 pde=7.644e-05 bc=1.198e-06 best=7.817e-05 lr=1.00e-03
2026-02-14 11:31:51,821 | INFO | [Forward][gaussian] checkpoint saved at epoch=9499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:51,821 | INFO | [Forward][gaussian] epoch=9499/11999 total=2.052e-04 pde=8.824e-05 bc=1.170e-05 best=7.784e-05 lr=1.00e-03
2026-02-14 11:31:53,139 | INFO | [Forward][gaussian] epoch=9599/11999 total=5.384e-04 pde=1.083e-04 bc=4.300e-05 best=7.784e-05 lr=1.00e-03
2026-02-14 11:31:54,494 | INFO | [Forward][gaussian] epoch=9699/11999 total=1.497e-04 pde=7.932e-05 bc=7.039e-06 best=7.436e-05 lr=1.00e-03
2026-02-14 11:31:55,858 | INFO | [Forward][gaussian] epoch=9799/11999 total=1.273e-04 pde=7.778e-05 bc=4.956e-06 best=7.436e-05 lr=1.00e-03
2026-02-14 11:31:57,189 | INFO | [Forward][gaussian] epoch=9899/11999 total=7.427e-05 pde=6.813e-05 bc=6.141e-07 best=7.299e-05 lr=1.00e-03
2026-02-14 11:31:58,507 | INFO | [Forward][gaussian] checkpoint saved at epoch=9999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:58,508 | INFO | [Forward][gaussian] epoch=9999/11999 total=9.609e-05 pde=7.099e-05 bc=2.510e-06 best=7.052e-05 lr=1.00e-03
2026-02-14 11:31:59,806 | INFO | [Forward][gaussian] epoch=10099/11999 total=8.809e-05 pde=6.646e-05 bc=2.163e-06 best=7.052e-05 lr=1.00e-03
2026-02-14 11:32:01,320 | INFO | [Forward][gaussian] epoch=10199/11999 total=4.965e-04 pde=1.297e-04 bc=3.668e-05 best=6.731e-05 lr=1.00e-03
2026-02-14 11:32:02,748 | INFO | [Forward][gaussian] epoch=10299/11999 total=1.106e-04 pde=6.436e-05 bc=4.625e-06 best=6.584e-05 lr=1.00e-03
2026-02-14 11:32:04,187 | INFO | [Forward][gaussian] epoch=10399/11999 total=1.507e-04 pde=6.374e-05 bc=8.692e-06 best=6.517e-05 lr=1.00e-03
2026-02-14 11:32:05,643 | INFO | [Forward][gaussian] checkpoint saved at epoch=10499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:32:05,643 | INFO | [Forward][gaussian] epoch=10499/11999 total=8.799e-05 pde=6.111e-05 bc=2.688e-06 best=6.485e-05 lr=1.00e-03
2026-02-14 11:32:07,096 | INFO | [Forward][gaussian] epoch=10599/11999 total=1.460e-04 pde=6.661e-05 bc=7.934e-06 best=6.485e-05 lr=1.00e-03
2026-02-14 11:32:08,538 | INFO | [Forward][gaussian] epoch=10699/11999 total=1.093e-03 pde=1.170e-04 bc=9.757e-05 best=6.199e-05 lr=1.00e-03
2026-02-14 11:32:09,968 | INFO | [Forward][gaussian] epoch=10799/11999 total=1.315e-03 pde=2.629e-04 bc=1.052e-04 best=6.199e-05 lr=1.00e-03
2026-02-14 11:32:11,356 | INFO | [Forward][gaussian] epoch=10899/11999 total=6.466e-05 pde=5.689e-05 bc=7.765e-07 best=6.145e-05 lr=1.00e-03
2026-02-14 11:32:12,819 | INFO | [Forward][gaussian] checkpoint saved at epoch=10999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:32:12,819 | INFO | [Forward][gaussian] epoch=10999/11999 total=4.634e-04 pde=1.321e-04 bc=3.314e-05 best=6.073e-05 lr=1.00e-03
2026-02-14 11:32:14,262 | INFO | [Forward][gaussian] epoch=11099/11999 total=7.595e-04 pde=1.002e-04 bc=6.593e-05 best=5.990e-05 lr=1.00e-03
2026-02-14 11:32:15,696 | INFO | [Forward][gaussian] epoch=11199/11999 total=1.481e-03 pde=2.821e-04 bc=1.199e-04 best=5.733e-05 lr=1.00e-03
2026-02-14 11:32:17,123 | INFO | [Forward][gaussian] epoch=11299/11999 total=5.675e-05 pde=5.323e-05 bc=3.521e-07 best=5.539e-05 lr=1.00e-03
2026-02-14 11:32:18,454 | INFO | [Forward][gaussian] epoch=11399/11999 total=4.954e-04 pde=1.353e-04 bc=3.600e-05 best=5.539e-05 lr=1.00e-03
2026-02-14 11:32:19,852 | INFO | [Forward][gaussian] checkpoint saved at epoch=11499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
